,symbol,gpa,remarks
6921,00407735C,2.8,COMPLETED
6922,00407736D,3.0,COMPLETED
6923,00407737E,2.95,COMPLETED
6924,00407738F,2.9,COMPLETED
6925,00407739G,2.85,COMPLETED
6926,00407740H,2.85,COMPLETED
6927,00407741I,3.25,COMPLETED
6928,00407742J,2.75,COMPLETED
6929,00407743K,2.8,COMPLETED
6930,00407744L,3.0,COMPLETED
6931,00407745M,3.05,COMPLETED
6932,00407746N,2.8,COMPLETED
6933,00407747O,2.85,COMPLETED
6934,00407748P,2.85,COMPLETED
6935,00407749Q,2.85,COMPLETED
6936,00407750R,2.8,COMPLETED
6937,00407751S,2.8,COMPLETED
6938,00407752T,2.8,COMPLETED
6939,00407753U,3.05,COMPLETED
6940,00407754V,2.9,COMPLETED
6941,00407755W,2.85,COMPLETED
6942,00407756X,2.9,COMPLETED
6943,00407757Y,2.85,COMPLETED
6944,00407758Z,2.95,COMPLETED
6945,00407759A,3.3,COMPLETED
6946,00407760B,2.9,COMPLETED
6947,00407761C,2.8,COMPLETED
6948,00407762D,2.8,COMPLETED
6949,00407763E,3.0,COMPLETED
6950,00407764F,2.95,COMPLETED
6951,00407765G,2.95,COMPLETED
6952,00407766H,2.85,COMPLETED
6953,00407767I,2.95,COMPLETED
6954,00407768J,2.95,COMPLETED
6955,00407769K,3.15,COMPLETED
6956,00407770L,3.8,COMPLETED
6957,00407771M,3.8,COMPLETED
6958,00407772N,3.05,COMPLETED
6959,00407773O,3.75,COMPLETED
6960,00407774P,3.8,COMPLETED
6961,00407775Q,3.0,COMPLETED
6962,00407776R,2.85,COMPLETED
6963,00407777S,3.3,COMPLETED
6964,00407778T,3.1,COMPLETED
6965,00407779U,3.2,COMPLETED
6966,00407780V,3.8,COMPLETED
6967,00407781W,3.15,COMPLETED
6968,00407782X,3.8,COMPLETED
6969,00407783Y,3.25,COMPLETED
6970,00407784Z,3.8,COMPLETED
6971,00407785A,3.3,COMPLETED
6972,00407786B,3.05,COMPLETED
6973,00407787C,3.4,COMPLETED
6974,00407788D,3.95,COMPLETED
6975,00407789E,3.45,COMPLETED
6976,00407790F,2.8,COMPLETED
6977,00407791G,2.85,COMPLETED
6978,00407792H,3.95,COMPLETED
6979,00407793I,3.35,COMPLETED
6980,00407794J,3.55,COMPLETED
6981,00407795K,3.45,COMPLETED
6982,00407796L,3.3,COMPLETED
6983,00407797M,3.2,COMPLETED
6984,00407798N,2.9,COMPLETED
6985,00407799O,3.25,COMPLETED
6986,00407800P,3.25,COMPLETED
6987,00407801Q,2.9,COMPLETED
6988,00407802R,2.9,COMPLETED
6989,00407803S,2.8,COMPLETED
6990,00407804T,3.15,COMPLETED
6991,00407805U,3.45,COMPLETED
6992,00407806V,3.05,COMPLETED
6993,00407807W,3.35,COMPLETED
6994,00407808X,3.5,COMPLETED
6995,00407809Y,3.05,COMPLETED
6996,00407810Z,2.65,COMPLETED
6997,00407811A,2.8,COMPLETED
6998,00407812B,2.75,COMPLETED
6999,00407813C,3.45,COMPLETED
7000,00407814D,3.9,COMPLETED
7001,00407815E,3.75,COMPLETED
7002,00407816F,2.65,COMPLETED
7003,00407817G,3.9,COMPLETED
7004,00407818H,3.4,COMPLETED
7005,00407819I,2.8,COMPLETED
7006,00407820J,2.45,COMPLETED
7007,00407821K,3.75,COMPLETED
7008,00407822L,2.85,COMPLETED
7009,00407823M,2.6,COMPLETED
7010,00407824N,3.15,COMPLETED
7011,00407825O,3.15,COMPLETED
7012,00407826P,3.05,COMPLETED
7013,00407827Q,3.35,COMPLETED
7014,00407828R,2.5,COMPLETED
7015,00407829S,3.8,COMPLETED
7016,00407830T,2.55,COMPLETED
7017,00407831U,3.45,COMPLETED
7018,00407832V,3.9,COMPLETED
7019,00407833W,2.45,COMPLETED
7020,00407834X,2.5,COMPLETED
7021,00407835Y,2.6,COMPLETED
7022,00407836Z,2.8,COMPLETED
7023,00407837A,2.9,COMPLETED
7024,00407838B,3.1,COMPLETED
7025,00407839C,3.25,COMPLETED
7026,00407840D,3.0,COMPLETED
7027,00407841E,3.2,COMPLETED
7028,00407842F,2.7,COMPLETED
7029,00407843G,2.7,COMPLETED
7030,00407844H,2.55,COMPLETED
7031,00407845I,3.05,COMPLETED
7032,00407846J,2.6,COMPLETED
7033,00407847K,2.45,COMPLETED
7034,00407848L,2.45,COMPLETED
7035,00407849M,2.85,COMPLETED
7036,00407850N,3.0,COMPLETED
7037,00407851O,2.7,COMPLETED
7038,00407852P,2.55,COMPLETED
7039,00407853Q,2.7,COMPLETED
7040,00407854R,3.15,COMPLETED
7041,00407855S,2.8,COMPLETED
7042,00407856T,2.6,COMPLETED
7043,00407857U,2.75,COMPLETED
7044,00407858V,2.65,COMPLETED
7045,00407859W,2.75,COMPLETED
7046,00407860X,2.45,COMPLETED
7047,00407861Y,2.65,COMPLETED
7048,00407862Z,3.15,COMPLETED
7049,00407863A,2.9,COMPLETED
7050,00407864B,2.55,COMPLETED
7051,00407865C,2.8,COMPLETED
7052,00407866D,3.35,COMPLETED
7053,00407867E,3.0,COMPLETED
7054,00407868F,2.55,COMPLETED
7055,00407869G,2.5,COMPLETED
7056,00407870H,2.9,COMPLETED
7057,00407871I,2.65,COMPLETED
7058,00407872J,2.55,COMPLETED
7059,00407873K,3.15,COMPLETED
7060,00407874L,3.15,COMPLETED
7061,00407875M,3.05,COMPLETED
7062,00407876N,2.9,COMPLETED
7063,00407877O,2.75,COMPLETED
7064,00407878P,2.5,COMPLETED
7065,00407879Q,3.0,COMPLETED
7066,00407880R,2.7,COMPLETED
7067,00407881S,3.1,COMPLETED
7068,00407882T,2.65,COMPLETED
7069,00407883U,2.6,COMPLETED
7070,00407884V,2.55,COMPLETED
7071,00407885W,2.45,COMPLETED
7072,00407886X,3.9,COMPLETED
7073,00407887Y,3.25,COMPLETED
7074,00407888Z,3.15,COMPLETED
7075,00407889A,2.65,COMPLETED
7076,00407890B,2.7,COMPLETED
7077,00407891C,2.55,COMPLETED
7078,00407892D,2.8,COMPLETED
7079,00407893E,3.2,COMPLETED
7080,00407894F,2.65,COMPLETED
7081,00407895G,2.45,COMPLETED
7082,00407896H,3.65,COMPLETED
7083,00407897I,3.6,COMPLETED
7084,00407898J,3.85,COMPLETED
7085,00407899K,2.55,COMPLETED
7086,00407900L,2.6,COMPLETED
7087,00407901M,2.45,COMPLETED
7088,00407902N,2.75,COMPLETED
7089,00407903O,2.95,COMPLETED
7090,00407904P,2.8,COMPLETED
7091,00407905Q,2.6,COMPLETED
7092,00407906R,2.45,COMPLETED
7093,00407907S,2.4,COMPLETED
7094,00407908T,2.55,COMPLETED
7095,00407909U,3.1,COMPLETED
7096,00407910V,3.5,COMPLETED
7097,00407911W,2.75,COMPLETED
7098,00407912X,3.15,COMPLETED
7099,00407913Y,3.75,COMPLETED
7100,00407914Z,3.25,COMPLETED
7101,00407915A,3.1,COMPLETED
7102,00407916B,3.7,COMPLETED
7103,00407917C,3.1,COMPLETED
7104,00407918D,3.85,COMPLETED
7105,00407919E,2.8,COMPLETED
7106,00407920F,3.85,COMPLETED
7107,00407921G,2.95,COMPLETED
7108,00407922H,2.75,COMPLETED
7109,00407923I,3.15,COMPLETED
7110,00407924J,3.25,COMPLETED
7111,00407925K,2.75,COMPLETED
7112,00407926L,3.15,COMPLETED
7113,00407927M,2.95,COMPLETED
7114,00407928N,2.5,COMPLETED
7115,00407929O,2.55,COMPLETED
7116,00407930P,3.3,COMPLETED
7117,00407931Q,2.75,COMPLETED
7118,00407932R,2.25,COMPLETED
7119,00407933S,3.05,COMPLETED
7120,00407934T,3.05,COMPLETED
7121,00407935U,3.15,COMPLETED
7122,00407936V,2.8,COMPLETED
7123,00407937W,2.55,COMPLETED
7124,00407938X,2.9,COMPLETED
7125,00407939Y,3.3,COMPLETED
7126,00407940Z,2.8,COMPLETED
7127,00407941A,2.3,COMPLETED
7128,00407942B,2.6,COMPLETED
7129,00407943C,2.75,COMPLETED
7130,00407944D,2.6,COMPLETED
7131,00407945E,2.75,COMPLETED
7132,00407946F,2.6,COMPLETED
7133,00407947G,2.6,COMPLETED
7134,00407948H,2.6,COMPLETED
7135,00407949I,2.7,COMPLETED
7136,00407950J,2.8,COMPLETED
7137,00407951K,2.55,COMPLETED
7138,00407952L,2.4,COMPLETED
7139,00407953M,2.4,COMPLETED
7140,00407954N,3.0,COMPLETED
7141,00407955O,2.7,COMPLETED
7142,00407956P,2.85,COMPLETED
7143,00407957Q,3.5,COMPLETED
7144,00407958R,2.25,COMPLETED
7145,00407959S,2.5,COMPLETED
7146,00407960T,2.3,COMPLETED
7147,00407961U,2.2,COMPLETED
7148,00407962V,2.2,COMPLETED
7149,00407963W,2.25,COMPLETED
7150,00407964X,3.35,COMPLETED
7151,00407965Y,3.45,COMPLETED
7152,00407966Z,2.2,COMPLETED
7153,00407967A,2.25,COMPLETED
7154,00407968B,2.7,COMPLETED
7155,00407969C,3.05,COMPLETED
7156,00407970D,2.4,COMPLETED
7157,00407971E,2.35,COMPLETED
7158,00407972F,3.15,COMPLETED
7159,00407973G,2.9,COMPLETED
7160,00407974H,2.45,COMPLETED
7161,00407975I,2.2,COMPLETED
7162,00407976J,2.65,COMPLETED
7163,00407977K,2.3,COMPLETED
7164,00407978L,2.3,COMPLETED
7165,00407979M,3.25,COMPLETED
7166,00407980N,2.6,COMPLETED
7167,00407981O,2.3,COMPLETED
7168,00407982P,2.3,COMPLETED
7169,00407983Q,3.0,COMPLETED
7170,00407984R,2.35,COMPLETED
7171,00407985S,2.65,COMPLETED
7172,00407986T,2.7,COMPLETED
7173,00407987U,3.55,COMPLETED
7174,00407988V,2.55,COMPLETED
7175,00407989W,2.3,COMPLETED
7176,00407990X,2.35,COMPLETED
7177,00407991Y,2.9,COMPLETED
7178,00407992Z,2.65,COMPLETED
7179,00407993A,2.7,COMPLETED
7180,00407994B,2.7,COMPLETED
7181,00407995C,2.9,COMPLETED
7182,00407996D,2.7,COMPLETED
7183,00407997E,2.6,COMPLETED
7184,00407998F,2.7,COMPLETED
7185,00407999G,2.95,COMPLETED
7186,00408000H,3.0,COMPLETED
7187,00408001I,2.7,COMPLETED
7188,00408002J,3.1,COMPLETED
7189,00408003K,2.7,COMPLETED
7190,00408004L,2.65,COMPLETED
7191,00408005M,2.65,COMPLETED
7192,00408006N,2.65,COMPLETED
7193,00408007O,2.75,COMPLETED
7194,00408008P,2.7,COMPLETED
7195,00408009Q,3.1,COMPLETED
7196,00408010R,2.85,COMPLETED
7197,00408011S,2.7,COMPLETED
7198,00408012T,2.85,COMPLETED
7199,00408013U,2.7,COMPLETED
7200,00408014V,3.0,COMPLETED
7201,00408015W,3.0,COMPLETED
7202,00408016X,2.75,COMPLETED
7203,00408017Y,2.65,COMPLETED
7204,00408018Z,2.65,COMPLETED
7205,00408019A,2.7,COMPLETED
7206,00408020B,2.65,COMPLETED
7207,00408021C,2.6,COMPLETED
7208,00408022D,2.7,COMPLETED
7209,00408023E,3.05,COMPLETED
7210,00408024F,3.1,COMPLETED
7211,00408025G,2.75,COMPLETED
7212,00408026H,3.05,COMPLETED
7213,00408027I,2.6,COMPLETED
7214,00408028J,2.85,COMPLETED
7215,00408029K,3.05,COMPLETED
7216,00408030L,2.65,COMPLETED
7217,00408031M,2.65,COMPLETED
7218,00408032N,2.85,COMPLETED
7219,00408033O,2.9,COMPLETED
7220,00408034P,2.8,COMPLETED
7221,00408035Q,2.95,COMPLETED
7222,00408036R,3.0,COMPLETED
7223,00408037S,2.7,COMPLETED
7224,00408038T,3.1,COMPLETED
7225,00408039U,2.95,COMPLETED
7226,00408040V,2.85,COMPLETED
7227,00408041W,2.7,COMPLETED
7228,00408042X,2.7,COMPLETED
7229,00408043Y,2.75,COMPLETED
7230,00408044Z,2.9,COMPLETED
7231,00408045A,2.85,COMPLETED
7232,00408046B,2.9,COMPLETED
7233,00408047C,2.9,COMPLETED
7234,00408048D,2.85,COMPLETED
7235,00408049E,2.95,COMPLETED
7236,00408050F,3.05,COMPLETED
7237,00408051G,3.0,COMPLETED
7238,00408052H,2.7,COMPLETED
7239,00408053I,2.9,COMPLETED
7240,00408054J,2.85,COMPLETED
7241,00408055K,2.75,COMPLETED
7242,00408056L,3.15,COMPLETED
7243,00408057M,2.75,COMPLETED
7244,00408058N,3.05,COMPLETED
7245,00408059O,3.1,COMPLETED
7246,00408060P,3.05,COMPLETED
7247,00408061Q,2.65,COMPLETED
7248,00408062R,2.65,COMPLETED
7249,00408063S,2.95,COMPLETED
7250,00408064T,2.8,COMPLETED
7251,00408065U,3.05,COMPLETED
7252,00408066V,2.7,COMPLETED
7253,00408067W,3.5,COMPLETED
7254,00408068X,3.4,COMPLETED
7255,00408069Y,2.65,COMPLETED
7256,00408070Z,3.15,COMPLETED
7257,00408071A,3.05,COMPLETED
7258,00408072B,3.5,COMPLETED
7259,00408073C,3.0,COMPLETED
7260,00408074D,2.65,COMPLETED
7261,00408075E,2.4,COMPLETED
7262,00408076F,3.55,COMPLETED
7263,00408077G,3.25,COMPLETED
7264,00408078H,3.7,COMPLETED
7265,00408079I,2.7,COMPLETED
7266,00408080J,2.9,COMPLETED
7267,00408081K,3.45,COMPLETED
7268,00408082L,2.8,COMPLETED
7269,00408083M,2.65,COMPLETED
7270,00408084N,3.85,COMPLETED
7271,00408085O,3.1,COMPLETED
7272,00408086P,3.3,COMPLETED
7273,00408087Q,2.65,COMPLETED
7274,00408088R,2.95,COMPLETED
7275,00408089S,3.25,COMPLETED
7276,00408090T,2.75,COMPLETED
7277,00408091U,2.75,COMPLETED
7278,00408092V,2.95,COMPLETED
7279,00408093W,3.5,COMPLETED
7280,00408094X,2.85,COMPLETED
7281,00408095Y,2.85,COMPLETED
7282,00408096Z,2.7,COMPLETED
7283,00408097A,3.1,COMPLETED
7284,00408098B,3.25,COMPLETED
7285,00408099C,3.7,COMPLETED
7286,00408100D,3.15,COMPLETED
7287,00408101E,2.75,COMPLETED
7288,00408102F,3.95,COMPLETED
7289,00408103G,2.85,COMPLETED
7290,00408104H,2.7,COMPLETED
7291,00408105I,3.05,COMPLETED
7292,00408106J,3.1,COMPLETED
7293,00408107K,2.95,COMPLETED
7294,00408108L,2.95,COMPLETED
7295,00408109M,2.9,COMPLETED
7296,00408110N,3.75,COMPLETED
7297,00408111O,2.85,COMPLETED
7298,00408112P,2.75,COMPLETED
7299,00408113Q,3.9,COMPLETED
7300,00408114R,2.95,COMPLETED
7301,00408115S,2.7,COMPLETED
7302,00408116T,3.1,COMPLETED
7303,00408117U,2.6,COMPLETED
7304,00408118V,3.25,COMPLETED
7305,00408119W,3.8,COMPLETED
7306,00408120X,3.0,COMPLETED
7307,00408121Y,2.5,COMPLETED
7308,00408122Z,3.85,COMPLETED
7309,00408123A,3.05,COMPLETED
7310,00408124B,3.05,COMPLETED
7311,00408125C,3.25,COMPLETED
7312,00408126D,3.4,COMPLETED
7313,00408127E,3.1,COMPLETED
7314,00408128F,3.2,COMPLETED
7315,00408129G,2.75,COMPLETED
7316,00408130H,2.65,COMPLETED
7317,00408131I,3.2,COMPLETED
7318,00408132J,3.15,COMPLETED
7319,00408133K,3.35,COMPLETED
7320,00408134L,3.2,COMPLETED
7321,00408135M,3.2,COMPLETED
7322,00408136N,2.5,COMPLETED
7323,00408137O,2.85,COMPLETED
7324,00408138P,2.5,COMPLETED
7325,00408139Q,2.7,COMPLETED
7326,00408140R,2.9,COMPLETED
7327,00408141S,2.35,COMPLETED
7328,00408142T,3.25,COMPLETED
7329,00408143U,2.55,COMPLETED
7330,00408144V,3.35,COMPLETED
7331,00408145W,2.75,COMPLETED
7332,00408146X,3.0,COMPLETED
7333,00408147Y,2.5,COMPLETED
7334,00408148Z,2.45,COMPLETED
7335,00408149A,3.05,COMPLETED
7336,00408150B,2.5,COMPLETED
7337,00408151C,3.9,COMPLETED
7338,00408152D,3.8,COMPLETED
7339,00408153E,3.55,COMPLETED
7340,00408154F,3.2,COMPLETED
7341,00408155G,3.9,COMPLETED
7342,00408156H,3.25,COMPLETED
7343,00408157I,3.4,COMPLETED
7344,00408158J,3.2,COMPLETED
7345,00408159K,3.3,COMPLETED
7346,00408160L,3.7,COMPLETED
7347,00408161M,3.65,COMPLETED
7348,00408162N,3.5,COMPLETED
7349,00408163O,3.25,COMPLETED
7350,00408164P,3.55,COMPLETED
7351,00408165Q,3.65,COMPLETED
7352,00408166R,3.5,COMPLETED
7353,00408167S,2.95,COMPLETED
7354,00408168T,3.75,COMPLETED
7355,00408169U,3.25,COMPLETED
7356,00408170V,3.25,COMPLETED
7357,00408171W,3.9,COMPLETED
7358,00408172X,3.25,COMPLETED
7359,00408173Y,3.7,COMPLETED
7360,00408174Z,3.7,COMPLETED
7361,00408175A,3.8,COMPLETED
7362,00408176B,3.85,COMPLETED
7363,00408177C,3.6,COMPLETED
7364,00408178D,3.7,COMPLETED
7365,00408179E,3.65,COMPLETED
7366,00408180F,3.4,COMPLETED
7367,00408181G,3.3,COMPLETED
7368,00408182H,3.4,COMPLETED
7369,00408183I,3.55,COMPLETED
7370,00408184J,3.5,COMPLETED
7371,00408185K,3.3,COMPLETED
7372,00408186L,3.55,COMPLETED
7373,00408187M,3.55,COMPLETED
7374,00408188N,3.4,COMPLETED
7375,00408189O,3.35,COMPLETED
7376,00408190P,3.75,COMPLETED
7377,00408191Q,3.3,COMPLETED
7378,00408192R,3.2,COMPLETED
7379,00408193S,3.6,COMPLETED
7380,00408194T,3.55,COMPLETED
7381,00408195U,3.25,COMPLETED
7382,00408196V,3.85,COMPLETED
7383,00408197W,3.65,COMPLETED
7384,00408198X,3.7,COMPLETED
7385,00408199Y,3.55,COMPLETED
7386,00408200Z,3.7,COMPLETED
7387,00408201A,3.25,COMPLETED
7388,00408202B,3.25,COMPLETED
7389,00408203C,3.35,COMPLETED
7390,00408204D,3.55,COMPLETED
7391,00408205E,3.25,COMPLETED
7392,00408206F,3.8,COMPLETED
7393,00408207G,3.95,COMPLETED
7394,00408208H,3.8,COMPLETED
7395,00408209I,3.65,COMPLETED
7396,00408210J,3.0,COMPLETED
7397,00408211K,2.75,COMPLETED
7398,00408212L,2.95,COMPLETED
7399,00408213M,3.4,COMPLETED
7400,00408214N,3.8,COMPLETED
7401,00408215O,3.25,COMPLETED
7402,00408216P,3.4,COMPLETED
7403,00408217Q,3.05,COMPLETED
7404,00408218R,3.05,COMPLETED
7405,00408219S,3.0,COMPLETED
7406,00408220T,3.3,COMPLETED
7407,00408221U,3.8,COMPLETED
7408,00408222V,3.8,COMPLETED
7409,00408223W,2.9,COMPLETED
7410,00408224X,3.85,COMPLETED
7411,00408225Y,3.0,COMPLETED
7412,00408226Z,3.75,COMPLETED
7413,00408227A,3.0,COMPLETED
7414,00408228B,3.3,COMPLETED
7415,00408229C,3.25,COMPLETED
7416,00408230D,2.9,COMPLETED
7417,00408231E,3.85,COMPLETED
7418,00408232F,3.4,COMPLETED
7419,00408233G,3.85,COMPLETED
7420,00408234H,3.9,COMPLETED
7421,00408235I,3.9,COMPLETED
7422,00408236J,2.85,COMPLETED
7423,00408237K,3.25,COMPLETED
7424,00408238L,3.65,COMPLETED
7425,00408239M,3.35,COMPLETED
7426,00408240N,3.05,COMPLETED
7427,00408241O,2.6,COMPLETED
7428,00408242P,3.65,COMPLETED
7429,00408243Q,3.15,COMPLETED
7430,00408244R,3.05,COMPLETED
7431,00408245S,3.7,COMPLETED
7432,00408246T,3.25,COMPLETED
7433,00408247U,3.95,COMPLETED
7434,00408248V,3.75,COMPLETED
7435,00408249W,3.65,COMPLETED
7436,00408250X,3.9,COMPLETED
7437,00408251Y,3.3,COMPLETED
7438,00408252Z,3.15,COMPLETED
7439,00408253A,3.95,COMPLETED
7440,00408254B,3.7,COMPLETED
7441,00408255C,3.35,COMPLETED
7442,00408256D,3.7,COMPLETED
7443,00408257E,3.65,COMPLETED
7444,00408258F,3.1,COMPLETED
7445,00408259G,3.2,COMPLETED
7446,00408260H,3.2,COMPLETED
7447,00408261I,3.65,COMPLETED
7448,00408262J,3.7,COMPLETED
7449,00408263K,3.1,COMPLETED
7450,00408264L,3.25,COMPLETED
7451,00408265M,3.3,COMPLETED
7452,00408266N,3.65,COMPLETED
7453,00408267O,3.65,COMPLETED
7454,00408268P,3.25,COMPLETED
7455,00408269Q,3.65,COMPLETED
7456,00408270R,3.25,COMPLETED
7457,00408271S,3.4,COMPLETED
7458,00408272T,3.65,COMPLETED
7459,00408273U,3.4,COMPLETED
7460,00408274V,3.25,COMPLETED
7461,00408275W,3.2,COMPLETED
7462,00408276X,3.15,COMPLETED
7463,00408277Y,3.25,COMPLETED
7464,00408278Z,3.15,COMPLETED
7465,00408279A,3.65,COMPLETED
7466,00408280B,3.7,COMPLETED
7467,00408281C,3.8,COMPLETED
7468,00408282D,3.4,COMPLETED
7469,00408283E,3.3,COMPLETED
7470,00408284F,3.65,COMPLETED
7471,00408285G,3.15,COMPLETED
7472,00408286H,3.65,COMPLETED
7473,00408287I,3.25,COMPLETED
7474,00408288J,3.35,COMPLETED
7475,00408289K,3.15,COMPLETED
7476,00408290L,3.65,COMPLETED
7477,00408291M,3.1,COMPLETED
7478,00408292N,3.8,COMPLETED
7479,00408293O,3.3,COMPLETED
7480,00408294P,3.7,COMPLETED
7481,00408295Q,3.8,COMPLETED
7482,00408296R,3.4,COMPLETED
7483,00408297S,3.35,COMPLETED
7484,00408298T,3.6,COMPLETED
7485,00408299U,3.25,COMPLETED
7486,00408300V,3.8,COMPLETED
7487,00408301W,3.25,COMPLETED
7488,00408302X,3.2,COMPLETED
7489,00408303Y,3.1,COMPLETED
7490,00408304Z,3.4,COMPLETED
7491,00408305A,3.5,COMPLETED
7492,00408306B,3.85,COMPLETED
7493,00408307C,3.2,COMPLETED
7494,00408308D,3.2,COMPLETED
7495,00408309E,3.7,COMPLETED
7496,00408310F,3.7,COMPLETED
7497,00408311G,3.3,COMPLETED
7498,00408312H,3.55,COMPLETED
7499,00408313I,3.45,COMPLETED
7500,00408314J,3.65,COMPLETED
7501,00408315K,3.3,COMPLETED
7502,00408316L,3.3,COMPLETED
7503,00408317M,3.45,COMPLETED
7504,00408318N,3.2,COMPLETED
7505,00408319O,3.5,COMPLETED
7506,00408320P,3.35,COMPLETED
7507,00408321Q,3.25,COMPLETED
7508,00408322R,3.3,COMPLETED
7509,00408323S,3.45,COMPLETED
7510,00408324T,3.5,COMPLETED
7511,00408325U,3.5,COMPLETED
7512,00408326V,3.85,COMPLETED
7513,00408327W,3.9,COMPLETED
7514,00408328X,3.55,COMPLETED
7515,00408329Y,3.5,COMPLETED
7516,00408330Z,3.55,COMPLETED
7517,00408331A,3.5,COMPLETED
7518,00408332B,2.65,COMPLETED
7519,00408333C,2.6,COMPLETED
7520,00408334D,2.85,COMPLETED
7521,00408335E,3.2,COMPLETED
7522,00408336F,3.85,COMPLETED
7523,00408337G,3.2,COMPLETED
7524,00408338H,2.7,COMPLETED
7525,00408339I,3.85,COMPLETED
7526,00408340J,2.8,COMPLETED
7527,00408341K,3.05,COMPLETED
7528,00408342L,2.7,COMPLETED
7529,00408343M,2.65,COMPLETED
7530,00408344N,3.85,COMPLETED
7531,00408345O,3.6,COMPLETED
7532,00408346P,3.2,COMPLETED
7533,00408347Q,2.6,COMPLETED
7534,00408348R,2.85,COMPLETED
7535,00408349S,2.9,COMPLETED
7536,00408350T,3.15,COMPLETED
7537,00408351U,2.85,COMPLETED
7538,00408352V,3.25,COMPLETED
7539,00408353W,3.15,COMPLETED
7540,00408354X,3.5,COMPLETED
7541,00408355Y,3.05,COMPLETED
7542,00408356Z,3.35,COMPLETED
7543,00408357A,2.8,COMPLETED
7544,00408358B,3.8,COMPLETED
7545,00408359C,2.5,COMPLETED
7546,00408360D,3.25,COMPLETED
7547,00408361E,3.2,COMPLETED
7548,00408362F,2.65,COMPLETED
7549,00408363G,3.65,COMPLETED
7550,00408364H,3.25,COMPLETED
7551,00408365I,3.65,COMPLETED
7552,00408366J,3.4,COMPLETED
7553,00408367K,3.15,COMPLETED
7554,00408368L,3.95,COMPLETED
7555,00408369M,2.95,COMPLETED
7556,00408370N,2.75,COMPLETED
7557,00408371O,2.85,COMPLETED
7558,00408372P,3.95,COMPLETED
7559,00408373Q,3.3,COMPLETED
7560,00408374R,3.65,COMPLETED
7561,00408375S,3.8,COMPLETED
7562,00408376T,3.4,COMPLETED
7563,00408377U,3.25,COMPLETED
7564,00408378V,3.7,COMPLETED
7565,00408379W,3.65,COMPLETED
7566,00408380X,2.75,COMPLETED
7567,00408381Y,3.4,COMPLETED
7568,00408382Z,3.85,COMPLETED
7569,00408383A,3.85,COMPLETED
7570,00408384B,3.1,COMPLETED
7571,00408385C,2.75,COMPLETED
7572,00408386D,2.95,COMPLETED
7573,00408387E,2.95,COMPLETED
7574,00408388F,3.65,COMPLETED
7575,00408389G,3.65,COMPLETED
7576,00408390H,3.25,COMPLETED
7577,00408391I,3.7,COMPLETED
7578,00408392J,3.05,COMPLETED
7579,00408393K,3.05,COMPLETED
7580,00408394L,3.65,COMPLETED
7581,00408395M,2.75,COMPLETED
7582,00408396N,3.1,COMPLETED
7583,00408397O,3.25,COMPLETED
7584,00408398P,3.9,COMPLETED
7585,00408399Q,3.5,COMPLETED
7586,00408400R,3.5,COMPLETED
7587,00408401S,3.05,COMPLETED
7588,00408402T,2.9,COMPLETED
7589,00408403U,3.45,COMPLETED
7590,00408404V,3.35,COMPLETED
7591,00408405W,3.1,COMPLETED
7592,00408406X,3.4,COMPLETED
7593,00408407Y,2.7,COMPLETED
7594,00408408Z,3.25,COMPLETED
7595,00408409A,3.85,COMPLETED
7596,00408410B,3.25,COMPLETED
7597,00408411C,3.25,COMPLETED
7598,00408412D,3.05,COMPLETED
7599,00408413E,3.15,COMPLETED
7600,00408414F,3.45,COMPLETED
7601,00408415G,3.7,COMPLETED
7602,00408416H,3.9,COMPLETED
7603,00408417I,2.85,COMPLETED
7604,00408418J,2.9,COMPLETED
7605,00408419K,3.65,COMPLETED
7606,00408420L,3.75,COMPLETED
7607,00408421M,3.8,COMPLETED
7608,00408422N,3.95,COMPLETED
7609,00408423O,3.9,COMPLETED
7610,00408424P,3.55,COMPLETED
7611,00408425Q,3.9,COMPLETED
7612,00408426R,3.45,COMPLETED
7613,00408427S,3.3,COMPLETED
7614,00408428T,3.55,COMPLETED
7615,00408429U,3.95,COMPLETED
7616,00408430V,3.25,COMPLETED
7617,00408431W,2.85,COMPLETED
7618,00408432X,3.8,COMPLETED
7619,00408433Y,3.9,COMPLETED
7620,00408434Z,3.5,COMPLETED
7621,00408435A,3.4,COMPLETED
7622,00408436B,3.45,COMPLETED
7623,00408437C,3.8,COMPLETED
7624,00408438D,3.65,COMPLETED
7625,00408439E,2.9,COMPLETED
7626,00408440F,3.05,COMPLETED
7627,00408441G,3.75,COMPLETED
7628,00408442H,3.15,COMPLETED
7629,00408443I,3.75,COMPLETED
7630,00408444J,2.75,COMPLETED
7631,00408445K,3.25,COMPLETED
7632,00408446L,3.0,COMPLETED
7633,00408447M,3.4,COMPLETED
7634,00408448N,2.7,COMPLETED
7635,00408449O,3.3,COMPLETED
7636,00408450P,3.0,COMPLETED
7637,00408451Q,3.55,COMPLETED
7638,00408452R,2.7,COMPLETED
7639,00408453S,3.25,COMPLETED
7640,00408454T,3.25,COMPLETED
7641,00408455U,3.5,COMPLETED
7642,00408456V,3.15,COMPLETED
7643,00408457W,3.15,COMPLETED
7644,00408458X,3.65,COMPLETED
7645,00408459Y,3.15,COMPLETED
7646,00408460Z,2.85,COMPLETED
7647,00408461A,3.25,COMPLETED
7648,00408462B,2.85,COMPLETED
7649,00408463C,2.85,COMPLETED
7650,00408464D,3.0,COMPLETED
7651,00408465E,3.5,COMPLETED
